Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,36144336768.7023,96074477958.2367,279351168707.267,295087220933.024,307576360584.992,314851156183.411,308004146057.608,318763807455.664,343337750742.27,375981539145.907,374386306993.109,339998477929.985
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,936089385.47486,985865921.787709,1022905027.93296,1245251396.64804,1253072625.69832,1263687150.83799,1191620111.73184,1185474860.3352,..,..
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,..,..,99252685859.3095,94529323529.2125,98876743809.4756,101324487790.95,88503140511.7546,89716156543.4862,95445220585.1943,105526182493.787,105119160234.117,104574146248.364
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,..,..,51583869785.1849,46577793184.0031,48415657264.8758,49997186439.0916,43107506024.3254,44766722790.5826,48586603447.6954,54161636034.6517,54174227308.8862,52880473699.8803
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,214726352.42012,419933580.931046,1049952233.25874,1190994126.60431,1284698922.22785,1335538893.33315,1307061543.70981,1378551118.49224,1483758906.61054,1574599182.64697,1570215577.36071,1551245525.6045
GDP (current US$),NY.GDP.MKTP.CD,Somalia,SOM,917044228.012679,..,..,..,3892402684.75612,3963532302.4655,4048860871.41323,4198485403.87919,4508845348.32757,4720727283.20485,4942319040.69822,4917607582.22895
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,115552349036.929,136361854808.496,416418874936.304,396332702639.496,366829390478.954,350904575292.317,317620522794.827,296357282715.109,349554116683.818,368288939768.322,351431649241.439,301923639269.552
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,14907308932.7534,11931472169.4915,18426469016.9492,13962212847.4576,11997800760.2242,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,3224596912.86919,598363313494.903,1480710495710.12,1324744314781.64,1355142585077.65,1371222712535.68,1195599995808.59,1232912963206.23,1312539279462.36,1422153839840.78,1393490524517.64,1281199091016.35
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,8032551173.24014,16330814179.9766,65292753005.4665,68434409315.1123,74317806538.3632,79356449840.5771,80604080688.5775,82401038709.5356,87421762728.6293,87954272082.1068,83975584254.4032,80706600228.6499
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,217259259.259259,421695769.843918,817759259.259259,800414814.814815,839770370.37037,916566666.666667,923155555.555555,971170370.37037,996944444.444444,1010822222.22222,1044711111.11111,927451851.851852
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,579629629.62963,932592592.592592,1576988407.40741,1605146777.77778,1664816740.74074,1755130814.81481,1808079888.88889,1865375222.22222,1999090407.40741,2065875074.07407,2122450629.62963,1703364240.74074
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,240366666.666667,396262962.962963,676129629.62963,692933333.333333,721207407.407407,727714814.814815,755400000,774429629.62963,792177777.777778,811300000,824718518.518518,809681481.481481
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,12408647540.9836,12257418326.0734,57892238677.5557,48243204173.7838,51215344066.2567,61731303935.2203,64458521787.0803,52804065669.9124,45017179069.0973,34522586970.0018,32250448249.4595,26110829190.4008
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,388400000,947671969.69697,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,5126291450.81511,3317438910.83068,3591623596.03082,3996247906.19765,4221373022.25798,3807922874.48306
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,261846636897.068,262834187366.578,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,531283304459.667,537609865719.019
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,265995039682.302,279834109456.625,722038242134.62,692109693986.886,712748124222.61,734396591036.932,702149580770.901,695600652899.283,704478516963.855,735889205256.251,731474367940.429,747968636174.008
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,12308624283.9787,19325894913.1254,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,2629395852.11903,860521119.298753,6522732202.50748,7633049792.09321,8448469837.53831,9112544556.05962,8271454300.59548,6992393787.40891,7536439875.08334,7765014424.33779,8300784856.87904,8194150301.78552
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,4258743262.82876,13375976353.6994,34657139495.4031,39650530214.3287,45680532613.7591,49964788814.0926,47378599025.3044,49774021003.0748,53320625958.5628,57003713748.2316,61136873747.3324,62409748426.5824
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,85343063965.9182,126392233706.79,370819140946.553,397558222957.17,420333203150.426,407339454060.678,401296437424.995,413366150655.591,456356961443.497,506611070188.362,544263968873.601,501794961925.244
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,..,367087900,1054725400,1147779600,1395524600,1447311400,1594410800,1650608600,1599338100,1559894900,2017924900,1821000000
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,1628427515.41881,1491891107.95711,3872459249.74631,3873308389.30006,4321655656.33177,4574986536.90791,4180866177.03946,6031632168.17391,6395472574.41445,7112200725.00232,7220395247.7424,7574635241.30191
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,113563821.577404,204849612.592276,414523388.461329,470714083.426751,450643615.180528,439878828.008608,437006227.162781,420540178.571429,460379144.989821,489235527.395387,512350059.421629,..
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,5068000000,8154338232.95978,25433011405.3017,25763220107.0051,27268478564.5547,27615843098.0949,24959858249.4433,22386264807.3174,22385426653.883,23679919654.9891,23208326547.5327,21529824769.2969
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,12290568181.8182,21473261837.0176,45810626509.4474,45044138549.2029,46251074044.439,47632390881.7812,43173531810.7667,41801284916.2011,39802554352.3188,39770478673.1648,39195716330.4253,39235672868.2722
GDP (current US$),NY.GDP.MKTP.CD,Turkey,TUR,150676291094.21,274302959053.103,838762755164.179,880556375779.51,957783020853.031,938952628604.067,864316670330.882,869692960365.551,858996263095.858,778377023568.884,761428183369.171,720101212394.114
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,3189539641.31585,2904732773.48312,29233333333.3333,35164210526.3158,39197543859.6491,43524210526.3158,35799714285.7143,36169428571.4286,37926285714.2857,40765428571.4286,45231428571.4286,..
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..,..,728789600,727161000,754238000,841070000,942070000,1032452000,1022365000,1113178000,1197415000,924583000
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,8824447.74022325,13742057.0500928,38711810.2114492,37671774.6945537,37509075.1110253,37290607.5356048,35492074.2243257,36547799.583705,40619251.9926426,42588164.9731022,47271463.3298575,48855550.2030142
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,4304398865.88268,6193246837.09687,27752046902.446,27188667092.7781,28791625085.1143,32472362948.833,32248116472.5115,29078589751.4596,30744473839.7437,32912338571.3403,35170037380.863,37372032557.5944
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,81456895543.3384,31261718319.1794,163159671670.265,175781379051.433,183310146378.081,133503411375.739,91030959454.6961,93355993628.5042,112190355158.178,130901858421.72,153929501862.341,155582008717.426
GDP (current US$),NY.GDP.MKTP.CD,United Arab Emirates,ARE,50701443748.2975,104337372362.151,350666031313.819,374590605854.323,390107556160.654,403137100068.074,358135057862.492,357045064669.843,385605506848.196,422215043594.282,421142267937.372,..
GDP (current US$),NY.GDP.MKTP.CD,United Kingdom,GBR,1093213710428.01,1658116015669.82,2659882040934.51,2704017284861.91,2783251090198.95,3065521109394.94,2932784751846.27,2693247611031.81,2662572824912.33,2857507502963.1,2830813507746.87,2707743777173.91
GDP (current US$),NY.GDP.MKTP.CD,United States,USA,5963144000000,10252345464000,15542581104000,16197007349000,16784849196000,17527163695000,18238300569000,18745075687000,19542979183000,20611860934000,21433224697000,20936600000000
GDP (current US$),NY.GDP.MKTP.CD,Uruguay,URY,9298839655.23138,22823255801.8447,47962439303.7247,51264390116.4909,57531233350.9101,57236013086.1223,53274304222.136,57236652490.1699,64233966861.2518,64515038268.1373,61231149880.5857,53628827440.3582
GDP (current US$),NY.GDP.MKTP.CD,Uzbekistan,UZB,13360607917.8773,13760513969.314,56516280748.3777,63628854498.5024,68997168337.6782,76658542757.4707,81847410181.7953,81779012350.8833,59159945320.5667,50392607758.2324,57726542784.9204,57707189945.4214
GDP (current US$),NY.GDP.MKTP.CD,Vanuatu,VUT,168879207.244148,272014693.050806,770153304.153832,747839697.746593,758304466.245339,772315721.265827,730870581.672312,780889605.899977,880043553.748442,914727908.137793,930337960.037478,854793640.145606
GDP (current US$),NY.GDP.MKTP.CD,"Venezuela, RB",VEN,48598315565.032,117140723529.412,316482190800.364,381286237847.667,371005379786.566,482359318767.703,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Vietnam,VNM,6471740805.56984,31172518403.3162,135539438559.709,155820001920.492,171222025117.381,186204652922.262,193241108709.536,205276172134.901,223779865815.183,245213686369.157,261921244843.172,271158442059.082
GDP (current US$),NY.GDP.MKTP.CD,Virgin Islands (U.S.),VIR,..,..,4239000000,4095000000,3762000000,3622000000,3748000000,3873000000,3893000000,3984000000,..,..
GDP (current US$),NY.GDP.MKTP.CD,West Bank and Gaza,PSE,..,4313600000,11186100000,12208400000,13515500000,13989700000,13972400000,15405400000,16128000000,16276600000,17133500000,15561300000
GDP (current US$),NY.GDP.MKTP.CD,"Yemen, Rep.",YEM,5647119229.00763,9652436179.64605,32726417212.348,35401341663.0425,40415235701.9871,43228585321.3272,42445102386.6049,30933825064.3657,26736138944.5558,23486269598.9858,..,..
GDP (current US$),NY.GDP.MKTP.CD,Zambia,ZMB,3285217391.30435,3600683039.73254,23459515275.5776,25503060420.026,28037239462.7142,27141023558.0829,21251216798.7762,20958412538.3093,25873601260.8353,26311637646.6539,23308688906.1288,19320053859.279
GDP (current US$),NY.GDP.MKTP.CD,Zimbabwe,ZWE,8783816700,6689957600,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,19015327919.1087,19523622341.6133,16932434838.6928,16768513442.6415
GDP (current US$),NY.GDP.MKTP.CD,Africa Eastern and Southern,AFE,212081518234.745,267613767300.711,896256075479.174,913197374145.501,927655465312.341,956318682604.139,893099720325.014,854751939466.569,962268990853.85,984032027895.521,977809241188.771,898474072150.353
GDP (current US$),NY.GDP.MKTP.CD,Africa Western and Central,AFW,121837737280.177,134150161633.262,658428249866.884,716935231751.071,807818949699.141,846943079513.472,757492080699.648,687484728475.586,680989095100.78,738131279381.973,792078923887.672,786584975143.582
GDP (current US$),NY.GDP.MKTP.CD,Arab World,ARB,612510585129.375,756206410883.047,2494923345274.91,2769083177301.96,2849688199794.27,2884648185179.87,2513208408401.34,2461967082628.85,2511064813464.14,2758001019806.72,2811182227470.86,2530185792347.04
GDP (current US$),NY.GDP.MKTP.CD,Caribbean small states,CSS,18011678551.9402,34218221475.4776,69668272158.708,72051116148.0838,73419211007.4915,74439627824.1491,73063500000.9803,69496735798.6131,71763156883.7707,75432216540.9218,76644400521.136,68415253068.2718
GDP (current US$),NY.GDP.MKTP.CD,Central Europe and the Baltics,CEB,..,414093839671.903,1430481458530.64,1334153299833.35,1402068873912,1430671954048.79,1292176575070.94,1320787430557.02,1463448984304.74,1644310813769.97,1668520366187.3,1644372278258.42
GDP (current US$),NY.GDP.MKTP.CD,Early-demographic dividend,EAR,1831987594970.08,3306966914778.81,9609321705096.68,10076933482439.4,10261105002159.5,10615976272032.1,10306669247463,10547542985530.6,11397555336619.6,11457073674938.5,11782968929039.6,10845901024093.1
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific,EAS,4735685201813.8,8293503176857.5,19684906317444.2,21066386245823.8,21316588926835.5,21990868464916.9,21899051946835.7,22656875481931.8,24224918635246.5,26349088588300.9,26916892986113.9,..
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (excluding high income),EAP,662701753534.694,1733454057731.44,9614405505106.71,10720903993610.1,11833482197223.7,12755768289745.4,13287040054360.4,13569980627868.9,14834229766065.1,16586777101494.7,17156128622048.8,17454153396870.2
GDP (current US$),NY.GDP.MKTP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,661340614413.771,1729893674618.35,9595886477860.35,10700265350899.5,11810748348156.1,12731309124373.7,13261565445436.8,13543999977309.3,14805913863912.2,16555121218015.4,17123379371247.2,17420835248019.9
GDP (current US$),NY.GDP.MKTP.CD,Euro area,EMU,1321487945507.22,6374030648664.95,13617032336873.5,12616682517591.9,13172356731769.4,13472606054133.5,11671912176196.8,11971869027297.1,12671767011727.1,13684993748616.9,13363549848680.3,12933363276561.6
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia,ECS,4380698732842.93,9932633655377.97,23266881042398.3,22412852476866,23424661040086.9,23747648425026.4,20480813476352.4,20416975905325.9,21632924589592.9,23162514915799.3,22828196049383.9,21960944658411.5
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (excluding high income),ECA,918088214185.128,699699778418.521,3843565605092.33,4074705077727.23,4329802436641.44,4041744187936.65,3094795378990.3,2961397287993.34,3326908116206.88,3421588877159.18,3491568511353.26,3217679452264.09
GDP (current US$),NY.GDP.MKTP.CD,Europe & Central Asia (IDA & IBRD countries),TEC,999752159769.984,893552998995.377,4434404725514.62,4629809465599.21,4909012768810.51,4641860872954,3622133037888.2,3485628799867.33,3908898637610.25,4070373079777.92,4148183187257.79,3868307068397.35
GDP (current US$),NY.GDP.MKTP.CD,European Union,EUU,1968192370605.67,7153206151285.01,15738004120736.1,14613421849905.3,15275507336801.2,15614665599453,13548510677403.6,13891549455932.1,14759154836568.6,15963181576966,15633997955351.1,15192652399779.1
GDP (current US$),NY.GDP.MKTP.CD,Fragile and conflict affected situations,FCS,438788521009.024,427635632344.796,1448134992853.46,1667222107456.07,1754640259133.55,1907321211681.94,1691775401826.51,1536665592778.33,1560559312377.63,1670965982291.78,1773143259367.39,1580427240921.09
GDP (current US$),NY.GDP.MKTP.CD,Heavily indebted poor countries (HIPC),HPC,139055496527.336,169513712116.789,547155026221.29,575978151387.457,641669797660.562,678023563644.382,665794410711.911,671572811964.428,716948186184.384,764543929212.911,789537243675.88,801469943817.275
GDP (current US$),NY.GDP.MKTP.CD,High income,HIC,14556210724365,27521214449838.9,49006780969334.8,49040853832689.4,49641666901056.2,50730560986698.2,47965082115860.3,48989385215578.5,51233962308841.5,54408754631667.6,54846283796317.7,53255166940280
GDP (current US$),NY.GDP.MKTP.CD,IBRD only,IBD,3584003974992.47,5833832943657.87,23644990415567.4,25141048332895,26562338492258.6,27471012811245.2,25940897345182.7,26151809852679.4,28866087354758.6,30647536029554.4,31357177768786.5,30032605030761.6
GDP (current US$),NY.GDP.MKTP.CD,IDA & IBRD total,IBT,3924725771605.38,6300214427008.06,25305276926255.1,26923081448211.6,28523243496381.8,29565359867468.9,28015294861311.7,28180986838493.3,30970110408649.4,32869215496332.8,33680957266845.8,32350795694820.6
GDP (current US$),NY.GDP.MKTP.CD,IDA blend,IDB,146299792605.762,206247566076.232,804375869723.147,889579521926.625,965831920125.884,1036807352387.7,999690354041.435,930903842237.04,919474226980.617,959604463467.898,987263626955.732,955550161950.502
GDP (current US$),NY.GDP.MKTP.CD,IDA only,IDX,196190803110.364,261066777793.371,851164103194.177,885743465109.463,992492158999.464,1057127836058.31,1078896616196.76,1105318283185.94,1192482879144.8,1271203826064.25,1350252498357.17,1383767789763.05
GDP (current US$),NY.GDP.MKTP.CD,IDA total,IDA,343397248306.149,468819560579.68,1662399695257.61,1785050448630.61,1967697876874.49,2104299978535.73,2086410313106.88,2039250773156.25,2110688903978.31,2228356756468.42,2332822025738.86,2330805085536.47
GDP (current US$),NY.GDP.MKTP.CD,Late-demographic dividend,LTE,2035050105409.8,3399243887877.61,16472169390979.8,17619995125388,18991676524070.6,19701117658585.9,18473486370019.1,18522461851613.2,20558926718519.2,22535291420657,22961683243278.1,22521399673510.4
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean,LCN,1179424261660.19,2292389832740.98,6087219507908.61,6150593649949.81,6303189080239.61,6426823619044.38,5531155510354.61,5405520920068.15,6003763531340.16,5865831110516.88,5786726554928.08,4838097985061.95
GDP (current US$),NY.GDP.MKTP.CD,Latin America & Caribbean (excluding high income),LAC,1089779508340.47,2097989682006.16,5626711401902.36,5669613690490.13,5802244582489.22,5942522451451.03,5064149144156.77,4927093433897.64,5492340983688.95,5330648805048.97,5269358295013.35,4361896420960.98
GDP (current US$),NY.GDP.MKTP.CD,Latin America & the Caribbean (IDA & IBRD countries),TLA,1109291528874.16,2177510874333.03,5885324240937.13,5942622983733.29,6090301845617.56,6209426244963.12,5302256971775.61,5169862258291.89,5763511079852.6,5623101122795.78,5535010379191.36,4611107748612.96
GDP (current US$),NY.GDP.MKTP.CD,Least developed countries: UN classification,LDC,155744175969.009,214806902500.864,776316589903.154,817747803078.106,895723388795.454,967654804026.309,951978180250.785,950921527687.519,1039614232529.88,1075615110117.57,1131451684833.93,1130187942283.94
