NodeName,OAGName,Name,City,density,R0,p_outbreak_from_one
SYD,Sydney(Intl) NS Australia,Kingsford Smith Airport,Sydney,3248.4843478421053,0.7232165854310111,0.0
SYJ,Sirjan Iran,Sirjan Airport,Sirjan,30.70263689655172,0.006835389628644005,0.0
SYM,Simao China,Simao Airport,Simao,192.2037572413793,0.04279070795322106,0.0
SYQ,San Jose(Bolanos) Costa Rica,Tobias Bolanos International Airport,San Jose,2419.6364448275863,0.5386885144683153,0.0
TCG,Tacheng China,Tacheng Airport,Tacheng,289.85766942857146,0.0645315942754579,0.0
TBZ,Tabriz International Iran,Tabriz Airport,Tabriz,581.4796565714286,0.12945598214211435,0.0
TBW,Tambov Donskoye Russian Fed.,Tambov Airport,Tambov,476.1289068888889,0.10600153345172254,0.0
TBS,Tbilisi (Intl) Georgia,Novo Alexeyevka Airport,Tbilisi,1624.8166794285714,0.3617361960288569,0.0
TBO,Tabora Tanzania,Tabora Airport,Tabora,345.8175693103448,0.07699005901777425,0.0
TAY,Tatu Estonia,Tartu Airport,Tartu,200.3586772909091,0.044606254159131394,0.0
TAP,Tapachula Mexico,Tapachula International Airport,Tapachula,648.251582413793,0.14432154990833918,0.0
TAM,Tampico Mexico,Gen F Javier Mina Airport,Tampico,1523.8769499230768,0.33926378160710147,0.0
TAK,Takamatsu Japan,Takamatsu Airport,Takamatsu,844.9894666666665,0.1881216996516497,0.0
TAE,Daegu Rep. of Korea,Daegu Airport,Daegu,3517.4915072413796,0.7831061888414368,0.0
SZZ,Szczecin Poland,Goleniow Airport,Szczecin,784.0285857777777,0.1745498564778892,0.0
SZG,Salzburg Austria,W. A. Mozart Airport,Salzburg,545.7053974285715,0.1214914870812692,0.0
SZF,Samsun(Carsamba) Turkey,Carsamba Airport,Samsun,901.950965,0.20080315226601522,0.0
SZB,Kuala Lumpur(Sultan Shah) Malaysia,Sultan Abdul Aziz Shah Airport,Kuala Lumpur,4129.3887379310345,0.9193340965141424,0.0
SYZ,Shiraz Shahid Dastghaib Intl Iran,Shiraz Airport,Shiraz,178.01972482758626,0.03963288836983276,0.0
SYX,Sanya China,Sanya Airport,Sanya,2523.0673947368423,0.5617155542848834,0.0
SYR,Syracuse NY USA,Hancock International Airport,Syracuse,646.9246962857142,0.14402614258847865,0.0
SFA,Sfax Thyna Tunisia,Sfax El Maou Airport,Sfax,1521.7868830434784,0.3387984658259158,0.0
LLW,Lilongwe Malawi,Lilongwe International Airport,Lilongwe,2045.5572344827588,0.4554065096262638,0.0
MDG,Mudanjiang China,Mudanjiang Airport,Mudanjiang,1549.1012517142858,0.3448795185040447,0.0
CJC,Calama Chile,El Loa Airport,Calama,9.387281462068966,0.002089909298774104,0.0
CLO,Cali Colombia,Alfonso B. Aragon Airport,Cali,2861.057016896551,0.6369628617289959,0.0
CLJ,Cluj Romania,Napoca Airport,Cluj,664.7427897142858,0.14799302046395998,0.0
CLE,Cleveland(Intl) OH USA,Hopkins International Airport,Cleveland,1493.3270791666666,0.33246240261062077,0.0
CLD,SAN DIEGO MCCLELLAN-PALOMAR,Carlsbad Airport,San Diego,2548.1529666666665,0.5673004054745537,0.0
CKY,Conakry Guinea,Conakry Airport,Conakry,4294.2664444444445,0.9560411509894194,0.0
CJU,Jeju (Intl) Rep. of Korea,Jeju Airport,Jeju,311.4657571428572,0.06934224617987617,0.0
CJS,Ciudad Juarez Mexico,Abraham Gonzalez International Airport,Ciudad Juarez,2511.7276098068965,0.5591909552231685,0.0
CJJ,Cheongju Rep. of Korea,Cheongju Airport,Cheongju,2605.730625714286,0.5801190351844957,0.0
CJB,Coimbatore India,Peelamedu Airport,Coimbatore,1757.0318103448278,0.39117151579177567,0.0
CLT,Charlotte NC USA,Douglas Airport,Charlotte,1283.3150827586205,0.2857070106560097,0.0
CJA,Cajamarca Peru,Cajamarca Airport,Cajamarca,371.9912268965517,0.08281715289935977,0.0
CIX,Chiclayo Peru,Cornel Ruiz Airport,Chiclayo,1263.0837282758619,0.2812028636320646,0.0
CIT,Shimkent Kazakhstan,Shimkent Airport,Shimkent,1352.3835431428574,0.3010838605131581,0.0
CIH,Changzhi China,Changzhi Airport,Changzhi,1576.5076428571426,0.35098105832968374,0.0
CIF,Chifeng China,Chifeng Airport,Chifeng,1284.2752320000002,0.28592077060726695,0.0
CID,Cedar Rapids/Iowa City IA USA,Cedar Rapids Airport,Cedar Rapids,225.6952405142857,0.05024698404386655,0.0
CIA,Rome(Ciampino) Italy,Ciampino Airport,Rome,4122.274662857143,0.9177502757126486,0.0
CHM,Chimbote Peru,Chimbote Airport,Chimbote,448.73568466666654,0.0999029254492956,0.0
CLQ,Colima Mexico,Colima Airport,Colima,652.2132962068964,0.14520355419560207,0.0
CME,Ciudad Del Carmen Mexico,Ciudad Del Carmen Airport,Ciudad Del Carmen,1429.0865044666668,0.31816039462602885,0.0
ERI,Erie PA USA,Erie International Airport,Erie,535.987765862069,0.11932803127620396,0.0
CPH,Copenhagen (Kastrup) Denmark,Copenhagen Airport,Copenhagen,3041.4755128205134,0.6771297933189242,0.0
CRP,Corpus Christi TX USA,Corpus Christi International Airport,Corpus Christi,747.9636960245833,0.1665206577413839,0.0
CRL,Brussels(Charleroi) Belgium,Charleroi Brussels South Airport,Brussels,2713.8254933333333,0.6041844123546197,0.0
CRD,Comodoro Rivadavia CB Argentina,Comodoro Rivadavia Airport,Comodoro Rivadavia,17.459275714285713,0.0038869935681149314,0.0
CRC,Cartago Colombia,Cartago Airport,Cartago,846.3733586206895,0.18842979829286952,0.0
CRA,Craiova Romania,Craiova Airport,Craiova,518.6014728571429,0.11545728599504589,0.0
CPV,Campina Grande PB Brazil,Joao Suassuna Airport,Campina Grande,781.1331967931035,0.1739052502213186,0.0
CPQ,Campinas SP Brazil,Amarais Airport,Campinas,2298.225334482758,0.5116585154734604,0.0
CPO,Copiapo Chile,Chamonate Airport,Copiapo,10.191483241379311,0.002268950353786951,0.0
CPE,Campeche Mexico,Campeche International Airport,Campeche,1107.3068705714284,0.2465219493795423,0.0
CMW,Camaguey Cuba,Ign Agramonte International Airport,Camaguey,121.0837175862069,0.026957110888393237,0.0
COU,Columbia MO USA,Columbia Regional Airport,Columbia,279.5055561428572,0.06222688253274546,0.0
COS,Colorado Springs CO USA,Colorado Springs Airport,Colorado Springs,895.1126703235294,0.19928072900749672,0.0
COR,Cordoba CD Argentina,Pajas Blancas Airport,Cordoba,1232.6541944827584,0.2744282754950694,0.0
COK,Kochi India,Kochi Airport,Kochi,4266.343687500001,0.949824651609764,0.0
CNX,Chiang Mai Thailand,Chiang Mai International Airport,Chiang Mai,788.7890896551726,0.17560969700364934,0.0
CNS,Cairns QL Australia,Cairns Airport,Cairns,235.38018455814813,0.05240316256020922,0.0
CNQ,Corrientes CR Argentina,Camba Punta Airport,Corrientes,651.7220713448276,0.1450941918193726,0.0
CND,Constanta Mihail Kogalniceanu,Kogalniceanu Airport,Constanta,1466.8013833333334,0.3265569337480393,0.0
CHG,Chaoyang China,Chaoyang Airport,Chaoyang,960.2812320000002,0.21378933659380553,0.0
CHC,Christchurch New Zealand,Christchurch International Airport,Christchurch,714.7730021354545,0.1591313469945037,0.0
CHA,Chattanooga TN USA,Lovell Field,Chattanooga,524.1805655172413,0.1166993705832385,0.0
BWI,Baltimore(Intl) MD USA,Balt./Wash. International Airport,Baltimore,2800.9428257142854,0.6235795187827184,0.0
CAP,Cap Haitien Haiti,Cap Haitien Airport,Cap Haitien,1321.672947826087,0.29424669908545964,0.0
CAK,Akron/Canton OH USA,Akron/Canton Regional Airport,Akron/Canton,1097.0902823529414,0.244247409854352,0.0
CAH,Ca Mau Vietnam,Ca Mau Airport,Ca Mau,786.8456666666668,0.17517702884604258,0.0
CAG,Cagliari Italy,Elmas Airport,Cagliari,1024.9231438962963,0.22818069508331976,0.0
CAE,Columbia SC USA,Columbia Metropolitan Airport,Columbia,630.6316577689657,0.1403987907466247,0.0
CAC,Cascavel PR Brazil,Cascavel Airport,Cascavel,563.3262992413793,0.12541446379185095,0.0
BZG,Bydgoszcz Poland,Bydgoszcz Airport,Bydgoszcz,717.9083108888888,0.15982936707036985,0.0
BYM,Bayamo Cuba,C.M. de Cespedes Airport,Bayamo,382.3172606896553,0.08511605851232798,0.0
BVE,Brive-La-Gaillarde France,Laroche Airport,Brive-La-Gaillarde,178.64920285714288,0.039773030326016784,0.0
CGY,Cagayan De Oro Philippines,Lumbia Airport,Cagayan De Oro,2750.126708333333,0.6122662246547887,0.0
BVB,Boa Vista RR Brazil,Boa Vista Airport,Boa Vista,653.504300951724,0.14549097317114668,0.0
BUZ,Bushehr Iran,Bushehr Airport,Bushehr,244.2316,0.054373770932184234,0.0
BUS,Batumi Georgia,Batumi Airport,Batumi,1331.4914452941175,0.29643261086847594,0.0
BUQ,Bulawayo Zimbabwe,Bulawayo Airport,Bulawayo,705.1561179310346,0.1569903207767151,0.0
BUN,Buenaventura Colombia,Buenaventura Airport,Buenaventura,2861.057016896551,0.6369628617289959,0.0
BUF,Buffalo(Intl) NY USA,Buffalo Niagara International Airport,Buffalo,1125.2588663290321,0.2505186381990869,0.0
BUD,Budapest Hungary,Ferihegy Airport,Budapest,3328.7505857142864,0.7410864189482553,0.0
BTU,Bintulu Sarawak Malaysia,Bintulu Airport,Bintulu,96.28674266666667,0.021436510629924643,0.0
CBB,Cochabamba Bolivia,J Wilsterman Airport,Cochabamba,1304.9694427586205,0.2905279642521989,0.0
CBH,Bechar Boudghene B. Ali Lotfi,Leger Airport,Bechar,23.893849958620688,0.005319535737136476,0.0
CBO,Cotabato Philippines,Awang Airport,Cotabato,808.7872636,0.18006193057677428,0.0
CBQ,Calabar Nigeria,Calabar Airport,Calabar,1461.8891379310344,0.3254633107022611,0.0
CGR,Campo Grande MS Brazil,Campo Grande Internacional Airport,Campo Grande,1430.3340489655175,0.31843813795984893,0.0
CGN,Cologne/Bonn(Intl) Germany,Koeln/Bonn Airport,Cologne,1836.8767022222219,0.40894754420516055,0.0
CGD,Changde China,Changde Airport,Changde,1807.3686931034483,0.4023781169545959,0.0
CGB,Cuiaba MT Brazil,M. Rondon Airport,Cuiaba,1427.7726289310347,0.3178678838804584,0.0
CFR,Caen France,Carpiquet Airport,Caen,614.5889,0.1368271594096058,0.0
CFK,Chlef Aboubakr Belkaid,Chlef Airport,Chlef,680.6184800000001,0.15152745723211666,0.0
CFG,Cienfuegos Cuba,Cienfuegos Airport,Cienfuegos,287.42905,0.06399090586130267,0.0
CFE,Clermont-Ferrand France,Aulnat Airport,Clermont-Ferrand,636.3240205714286,0.1416660928937834,0.0
CFB,Cabo Frio RJ Brazil,Cabo Frio Airport,Cabo Frio,1464.442697,0.3260318146791328,0.0
CEN,Ciudad Obregon Mexico,Ciudad Obregon Airport,Ciudad Obregon,775.7171720689656,0.17269946977475348,0.0
CEK,Chelyabinsk Balandino,Chelyabinsk Airport,Chelyabinsk,1547.282478,0.3444746012643507,0.0
CEE,Cherepovets Russian Fed.,Cherepovets Airport,Cherepovets,569.1363922692306,0.12670797645520437,0.0
CCS,Caracas Venezuela,Simon Bolivar Airport,Caracas,3399.9506,0.7569378209254755,0.0
CCP,Concepcion Chile,Carriel Sur Airport,Concepcion,1121.8762535294118,0.24976556032743216,0.0
CCM,Crisciuma SC Brazil,Criciuma Airport,Criciuma,574.403228275862,0.12788054271838228,0.0
CCJ,Kozhikode India,Calicut Airport,Kozhikode,1899.3189444444445,0.4228491858235387,0.0
CBR,Canberra AC Australia,Canberra Airport,Canberra,474.1440046965517,0.10555963069577724,0.0
CSY,Cheboksary Russian Fed.,Cheboksary Airport,Cheboksary,493.69328688888885,0.1099119265977603,0.0
CTA,Catania Italy,Fontanarossa Airport,Catania,1894.2442185,0.42171938940879616,0.0
CTC,Catamarca CA Argentina,Catamarca Airport,Catamarca,250.07153089655174,0.055673926460088445,0.0
DQA,Daqing Shi China,Daqing Shi Airport ,Daqing,620.4785782857141,0.13813839029853123,0.0
DUD,Dunedin New Zealand,Dunedin Airport,Dunedin,320.80919365384614,0.0714223941892571,0.0
DUB,Dublin Ireland,Dublin Airport,Dublin,2649.2145844444444,0.5897999561268233,0.0
DTW,Detroit(Metro Wayne) MI USA,Detroit Metropolitan Wayne County Airport,Detroit,1250.5764917142856,0.278418352472191,0.0
DTM,Dortmund Germany,Dortmund Airport,Dortmund,1836.8767022222219,0.40894754420516055,0.0
DSM,Des Moines IA USA,Des Moines Airport,Des Moines,768.2940711428571,0.17104684992800673,0.0
DSK,Dera Ismail Khan Pakistan,Dera Ismail Khan Airport,Dera Ismail Khan,408.0295655172414,0.09084044050398533,0.0
DRW,Darwin NT Australia,Darwin Airport,Darwin,301.81418690541665,0.06719349774099077,0.0
DRS,Dresden Germany,Dresden Airport,Dresden,989.4623322222224,0.2202859834610914,0.0
DPS,Denpasar Bali Indonesia,Ngurah Rai Airport,Denpasar Bali,4099.710292307693,0.9127267246427431,0.0
DLA,Douala Cameroon,Douala Airport,Douala,2078.3712724137936,0.4627119647017826,0.0
DOK,Donetsk International,Donetsk Airport,Donetsk,497.2254565714286,0.11069830061820657,0.0
DNZ,Denizli Turkey,Cardak Airport,Denizli,288.00709057142865,0.06411959619302211,0.0
DNH,Dunhuang China,Dunhuang Airport,Dunhuang,152.67147894285714,0.033989557550770266,0.0
DND,Dundee Scotland UK,Dundee Airport,Dundee,1809.0761952777777,0.4027582615881863,0.0
DMU,Dimapur India,Dimapur Airport,Dimapur,366.77757689655175,0.08165642754350663,0.0
DMM,Damman Saudi Arabia,King Fahad International Airport,Dammam,1666.2818571428575,0.37096767170480915,0.0
DLU,Dali City China,Dali Airport,Dali City,933.4540413793102,0.20781674534204517,0.0
DLI,Dalat Vietnam,Lienkhang Airport,Dalat,485.2489789655172,0.1080319533891082,0.0
DUR,Durban King Shaka Intl South Africa,King Shaka International Airport,Durban,3019.9679137931034,0.6723415134124024,0.0
DUS,Dusseldorf(Intl) Germany,Dusseldorf Airport,Dusseldorf,1836.8767022222219,0.40894754420516055,0.0
DXB,Dubai U.A. Emirates,Dubai Airport,Dubai,1203.1601235294117,0.26786195132622775,0.0
DYU,Dushanbe Tajikistan,Dushanbe Airport,Dushanbe,1810.487952,0.4030725638186351,0.0
ENU,Enugu Nigeria,Enugu Airport,Enugu,1473.4526896551727,0.3280377274141475,0.0
ENH,Enshi China,Enshi Airport,Enshi,518.1029937931033,0.11534630860128285,0.0
EMA,East Midlands England UK,East Midlands Airport,Leicestershire,1122.4641133333332,0.24989643673457465,0.0
ELU,El Oued Algeria,Guemar Airport,El Oued,436.660378275862,0.09721457576960818,0.0
ELS,East London South Africa,East London Airport,East London,1013.8777736956524,0.22572164216325952,0.0
ELP,El Paso TX USA,El Paso International Airport,El Paso,2511.7276098068965,0.5591909552231685,0.0
ELF,El Fasher Sudan,El Fasher Airport,El Fasher,53.827400344827595,0.01198370209352365,0.0
EJA,Barrancabermeja Colombia,Variguies Airport,Barrancabermeja,231.5977351724138,0.05156106826748666,0.0
EIN,Eindhoven Netherlands,Eindhoven Airport,Eindhoven,797.9596111111111,0.17765134858753073,0.0
EGO,Belgorod Russian Fed.,Belgorod Airport,Belgorod,661.7891088888888,0.14733543657798076,0.0
EDL,Eldoret Kenya,Eldoret Airport,Eldoret,903.2710793103449,0.2010970519625123,0.0
EDI,Edinburgh Scotland UK,Turnhouse Airport,Edinburgh,1809.0761952777777,0.4027582615881863,0.0
EBU,St. Etienne France,Boutheon Airport,Saint Etienne,2655.6236571428576,0.5912268208355311,0.0
EBL,Erbil Iraq,Erbil International Airport,Erbil,290.0736785714286,0.0645796848241542,0.0
EBD,El Obeid Sudan,El Obeid Airport,El Obeid,65.89415379310343,0.014670147614462357,0.0
EAS,San Sebastian Spain,San Sebastian Airport,San Sebastian,696.5177473714285,0.15506714301415142,0.0
DZN,Zhezkazgan Kazakhstan,Zhezhazgan Airport,Zhezkazgan,1.2762862285714285,0.00028414216275143833,0.0
DLH,Duluth MN USA,Duluth International Airport,Duluth,436.39329833333335,0.09715511522635484,0.0
DJJ,Jayapura Indonesia,Sentani Airport,Jayapura,351.8388819047618,0.07833059591684835,0.0
CTG,Cartagena Colombia,Rafael Nunez Airport,Cartagena,1246.4648693333331,0.2775029737353627,0.0
CVM,Ciudad Victoria Mexico,Ciudad Victoria Airport,Ciudad Victoria,667.1951003344828,0.14853898329562124,0.0
CYI,Chiayi Chinese Taipei,Chiayi Airport,Chiayi,1105.9793448275864,0.2462263996607416,0.0
CXR,Cam Ranh Vietnam,Cam Rahn Airport,Nha Trang,635.0863559999999,0.14139054914802018,0.0
CXJ,Caxias Do Sul RS Brazil,Campo Dos Bugres Airport,Caxias Do Sul,945.8261982758621,0.21057118344518233,0.0
CXH,Vancouver(Coal Hbr) BC Canada,Coal Harbour Sea Plane Base,Vancouver,3067.820102393939,0.6829949421316408,0.0
CXB,Cox's Bazar Bangladesh,Coxs Bazar Airport,Coxs Bazar,1730.121886206896,0.38518050541114374,0.0
CWL,Cardiff Wales UK,Cardiff-Wales Airport,Cardiff,1352.250692,0.30105428359678116,0.0
CWC,Chernivtsi International,Chernovtsy Airport,Chernovtsy,248.18215885714292,0.055253291773682225,0.0
CWB,Curitiba PR Brazil,Afonso Pena Airport,Curitiba,3533.7380620689655,0.786723191926346,0.0
CVG,Cincinnati(Intl) OH USA,Cincinnati/Northern Kentucky Airport,Cincinnati,1136.364834285714,0.2529911821191071,0.0
DJB,Jambi Indonesia,Sultan Taha Syarifudn Airport,Jambi,1197.1965475862069,0.26653426845360806,0.0
CUZ,Cuzco Peru,Velazco Astete Airport,Cuzco,891.4892944827587,0.19847404957712295,0.0
CUU,Chihuahua Mexico,Gen Fierro Villalobos Airport,Chihuahua,1652.7936452068966,0.36796476402991907,0.0
CUN,Cancun Mexico,Cancun Airport,Cancun,1877.1554054277776,0.4179148726816735,0.0
CUL,Culiacan Mexico,Fedl De Bachigualato Airport,Culiacan,1443.32523,0.32133039064831137,0.0
CUE,Cuenca Ecuador,Cuenca Airport,Cuenca,818.9328441379309,0.18232066151963133,0.0
CUC,Cucuta Colombia,Camilo Dazo Airport,Cucuta,575.2307689655172,0.12806477976181307,0.0
CTS,Sapporo(Chitose) Japan,Chitose Airport,Sapporo,863.9260297142858,0.19233758466159157,0.0
CTM,Chetumal Mexico,Chetumal Airport,Chetumal,682.0050457391304,0.15183615114347737,0.0
CZL,Constantine Mohamed Boudiaf,Ain El Bey Airport,Constantine,1281.5155285714286,0.2853063722981787,0.0
CZX,Changzhou China,Changzhou Airport,Changzhou,2787.005296551724,0.620476578712532,0.0
DAD,Da Nang Vietnam,Da Nang Airport,Da Nang,2697.2923846153844,0.6005036132023943,0.0
DAL,Dallas/Ft. Worth(Love Fld) TX USA,Love Field,Dallas,1783.169237931035,0.3969905437157994,0.0
DIY,Diyarbakir Turkey,Diyarbakir Airport,Diyarbakir,599.1958588571428,0.13340017578811128,0.0
DIR,Dire Dawa Ethiopia,Aba Tenna D Yilma Airport,Dire Dawa,589.6036172413793,0.1312646357992577,0.0
DIL,Dili East Timor,Comoro Airport,Dili,1442.15333,0.32106948820098097,0.0
DIJ,Dijon France,Dijon Airport,Dijon,540.8741468571428,0.12041589607712867,0.0
DIB,Dibrugarh India,Chabua Airport,Dibrugarh,582.2175586206896,0.1296202627552574,0.0
DGT,Dumaguete Philippines,Dumaguete Airport,Dumaguete,2297.186798666667,0.5114273041618651,0.0
DGO,Durango Mexico,Guadalupe Victoria Airport,Durango,1145.114743896552,0.2549391920443462,0.0
DFW,Dallas/Ft. Worth(Intl) TX USA,Dallas/Ft. Worth International Airport,Dallas,1783.169237931035,0.3969905437157994,0.0
DEZ,Deir ez Zor Syria,Al Jafrah Airport,Deirezzor,138.0405024137931,0.030732233902620344,0.0
DEN,Denver(Intl) CO USA,Denver International Airport,Denver,1976.5715114285715,0.44004807974683996,0.0
DED,Dehradun India,Dehra Dun Airport,Dehra Dun,2101.6187965517242,0.4678876076252056,0.0
DEA,Dera Ghazi Khan Pakistan,Dera Ghazi Khan Airport,Dera Ghazi Khan,695.6652655172413,0.15487735326923954,0.0
DDG,Dandong China,Dandong Airport,Dandong,2096.573028571429,0.46676425818009887,0.0
DCA,Washington (Reagan Nat'l) DC USA,Ronald Reagan National Airport,Washington,2800.9428257142854,0.6235795187827184,0.0
DAY,Dayton(Intl) OH USA,James Cox Dayton International Airport,Dayton,738.6692888571429,0.16445142523308906,0.0
DAX,Daxian China,Daxian Airport,Daxian,1224.3420034482756,0.27257771573436057,0.0
DAT,Datong China,Datong Airport,Datong,2854.391363999999,0.6354788740561863,0.0
BTS,Bratislava Slovakia,Ivanka Airport,Bratislava,3415.4335028571427,0.7603848106406456,0.0
BTR,Baton Rouge LA USA,Ryan Airport,Baton Rouge,645.2688175517242,0.14365749098494557,0.0
BTK,Bratsk Russian Fed.,Bratsk Airport,Bratsk,413.2146521428572,0.09199480673851339,0.0
ANF,Antofagasta Chile,Cerro Moreno Airport,Antofagasta,6.785670531034481,0.001510707439478519,0.0
AQG,Anqing China,Anqing Airport,Anqing,1536.3903413793105,0.34204966304351675,0.0
APO,Apartado Colombia,Apartado Airport,Apartado,212.42979620689655,0.047293671572902006,0.0
APL,Nampula Mozambique,Nampula Airport,Nampula,1304.4138827586207,0.2904042788151831,0.0
AOR,Alor Setar Malaysia,Alor Setar Airport,Alor Setar,959.7537,0.2136718910866418,0.0
AOJ,Aomori Japan,Aomori Airport,Aomori,275.359338,0.06130380167206002,0.0
AOI,Ancona Italy,Falconara Airport,Ancona,632.2827679999999,0.14076638072878114,0.0
AOE,Eskisehir Anadolu,Anadolu University Airport,Eskisehir,269.00638857142854,0.059889431799476395,0.0
ANR,Antwerp International Belgium,Deurne Airport,Antwerp,2713.8254933333333,0.6041844123546197,0.0
ANC,Anchorage(Intl) AK USA,Anchorage International Airport,Anchorage,782.2477898597368,0.1741533943111404,0.0
AKX,Aktyubinsk Kazakhstan,Aktyubinsk Airport,Aktyubinsk,93.17127851111111,0.02074290859668403,0.0
AMS,Amsterdam Netherlands,Amsterdam-Schiphol Airport,Amsterdam,3201.071165217391,0.712660893492695,0.0
AMQ,Ambon Indonesia,Pattimura Airport,Ambon,1276.8074610714286,0.2842582057882829,0.0
AMM,Amman(Intl) Jordan,Queen Alia International Airport,Amman,3618.7600689655173,0.8056518118395255,0.0
AMI,Mataram Indonesia,Selaparang Airport,Mataram,2389.0441631578947,0.5318776934451527,0.0
AMA,Amarillo TX USA,Amarillo International Airport,Amarillo,440.3296892758621,0.0980314818366075,0.0
ALP,Aleppo Syria,Aleppo International Airport,Aleppo,2356.92214,0.5247263030064638,0.0
ALC,Alicante Spain,Alicante Airport,Alicante,956.7569090909091,0.21300470951626943,0.0
ALA,Almaty Kazakhstan,Almaty Airport,Almaty,2620.8940174285713,0.5834948914931287,0.0
AQP,Arequipa Peru,Rodriguez Ballon Airport,Arequipa,1201.0890087241378,0.2674008548833587,0.0
ARD,Alor Indonesia,Alor Island Airport,Alor Island,142.186895625,0.0316553537391236,0.0
ARH,Arkhangelsk Talagi,Arkhangelsk Airport,Arkhangelsk,294.3427149833334,0.06553010896239865,0.0
ARI,Arica Chile,Chacalluta Airport,Arica,204.12598000000003,0.045444976316855075,0.0
AYP,Ayacucho Peru,Yanamilla Airport,Ayacucho,408.72113620689663,0.09099440627361845,0.0
AXT,Akita Japan,Akita Airport,Akita,317.461872,0.07067717325616503,0.0
AWZ,Ahwaz Iran,Ahwaz Airport,Ahwaz,176.09639103448282,0.039204692710088744,0.0
AUX,Araguaina TO Brazil,Araguaina Airport,Araguaina,316.58205000000004,0.07048129671975821,0.0
AUS,Austin(Bergstrom Intl) TX USA,Austin-Bergstrom International Airport,Austin,1318.4106279310342,0.2935204022644049,0.0
AUH,Abu Dhabi(Intl) U.A. Emirates,Abu Dhabi International Airport,Abu Dhabi,585.8184927586207,0.13042194594431952,0.0
AUA,Aruba,Reina Beatrix Airport,Aruba,674.8839285714286,0.15025076254651504,0.0
ATZ,Assiut Egypt,Assiut Airport,Assiut,3409.28321625,0.7590155599984516,0.0
ATL,Atlanta(Intl) GA USA,Hartsfield-Jackson Atlanta International Airport,Atlanta,1339.0397413793105,0.2981131031645776,0.0
ASW,Aswan Egypt,Aswan Airport,Aswan,441.18862172413793,0.09822270769021846,0.0
ASU,Asuncion Paraguay,Silvio Pettirossi Airport,Asuncion,3354.2382172413795,0.7467607814724253,0.0
ASR,Kayseri Erkilet,Kayseri Airport,Kayseri,1305.1525717142856,0.290568734618877,0.0
ASM,Asmara Eritrea,Asmara International Airport,Asmara,269.813351724138,0.060069087624587215,0.0
ASF,Astrakhan Russian Fed.,Astrakhan Airport,Astrakhan,914.8354806,0.20367165781487356,0.0
ASB,Ashgabat Turkmenistan,Ashgabat Airport,Ashgabat,2552.426884857143,0.5682519164529524,0.0
ARN,Stockholm(Arlanda) Sweden,Arlanda Airport,Stockholm,2595.72737,0.5778919903025695,0.0
ARK,Arusha Tanzania,Arusha Airport,Arusha,1335.215651724138,0.29726173841515746,0.0
AKY,Sittwe Myanmar,Civil Airport,Sittwe,475.31189523809536,0.10581964050933028,0.0
AKU,Aksu China,Aksu Airport,Aksu,695.8227502857144,0.15491241441909182,0.0
AZA,Phoenix (William Gateway) AZ USA,Phoenix-Mesa Gateway Airport,Mesa,1988.3574827586206,0.44267201418166896,0.0
ABV,Abuja Nigeria,Abuja International Airport,Abuja,886.9367827586207,0.1974605147615857,0.0
ADB,Izmir(Menderes) Turkey,Adnan Menderes Airport,Izmir,3118.640447428572,0.6943091774705883,0.0
ADA,ADANA SAKIRPASA,Adana Airport,Adana,767.0489064516128,0.17076963641552692,0.0
ACZ,Zabol Iran,Zabol Airport,Zabol,83.4802755172414,0.018585381164149567,0.0
ACX,Xingyi China,Xingyi Airport,Xingyi,671.0674344827587,0.14940108881329883,0.0
ACT,Waco(Municipal) TX USA,Waco Municipal Airport,Waco,360.42325603448285,0.08024175234593296,0.0
ACE,Lanzarote Canary Is.,Lanzarote Airport,Lanzarote,759.424566875,0.16907221440441972,0.0
ACA,Acapulco Mexico,Alvarez International Airport,Acapulco,2813.080676727273,0.6262817928970803,0.0
ABZ,Aberdeen Scotland UK,Dyce Airport,Aberdeen,810.338011,0.18040717658057268,0.0
ABQ,Albuquerque NM USA,Albuquerque International Airport,Albuquerque,677.012577443,0.15072466791395267,0.0
AKR,Akure Nigeria,Akure Airport,Akure,989.6880931034483,0.22033624505885857,0.0
ABI,Abilene TX USA,Abilene Municipal Airport,Abilene,234.89334562068964,0.05229477663117205,0.0
ABE,Allentown PA USA,Lehigh Valley International Airport,Allentown,798.0519411428571,0.17767190420767293,0.0
ABD,Abadan Iran,Abadan Airport,Abadan,1253.5956275862068,0.27909050874645275,0.0
ABC,Albacete Spain,Los Llanos Airport,Albacete,85.16011057142858,0.018959366211294272,0.0
ABA,Abakan Russian Fed.,Abakan Airport,Abakan,221.09064682222223,0.04922185411535591,0.0
AAT,Altay China,Altay Airport,Altay,185.60784285714286,0.0413222463052739,0.0
AAR,Aarhus Denmark,Tirstrup Airport,Aarhus,870.0894117948716,0.1937097507753021,0.0
AAN,Al Ain U.A. Emirates,Al Ain Airport,Al Ain,126.55983658620694,0.028176270244117,0.0
ADF,Adiyaman Turkey,Adiyaman Airport,Adiyaman,342.7149905714286,0.07629932569068269,0.0
ADJ,Amman Civil-Marka,Civil - Marka Airport,Amman,3618.7600689655173,0.8056518118395255,0.0
ADL,Adelaide SA Australia,Adelaide Airport,Adelaide,1200.9318468689657,0.2673658656243422,0.0
ADU,Ardabil Iran,Ardabil Airport,Ardabil,267.7140885714286,0.059601724458675044,0.0
AKL,Auckland New Zealand,Auckland International Airport,Auckland,2292.6308163649996,0.5104129966846921,0.0
