"Slovenia","Ischaemic heart disease","7562 [5634–9397]","4541 [3581–5401]","3021 [1994–4122]","","","","364 [271–452]","440 [347–524]","289 [191–394]","178 [132–221]","258 [203–307]","99 [65–135]"
"Slovenia","Stroke","3346 [2278–5314]","1637 [1177–2318]","1708 [1031–3018]","","","","161 [110–256]","159 [114–225]","163 [99–288]","76 [52–120]","89 [64–127]","63 [38–111]"
"Slovenia","Chronic obstructive pulmonary disease","1652 [725–2789]","1046 [459–1766]","606 [266–1023]","","","","80 [35–134]","101 [45–171]","58 [25–98]","36 [16–61]","55 [24–92]","22 [10–38]"
"Solomon Islands","Total","3503 [2644–4605]","2091 [1605–2705]","1411 [1038–1924]","","","","584 [441–768]","686 [527–888]","479 [352–653]","946 [714–1244]","1145 [879–1481]","745 [548–1015]"
"Solomon Islands","Lower respiratory infections","1023 [319–2025]","541 [169–1071]","482 [150–954]","745 [232–1475]","380 [118–752]","365 [114–723]","171 [53–338]","178 [55–351]","164 [51–324]","158 [49–312]","169 [53–334]","147 [46–291]"
"Solomon Islands","Trachea, bronchus, lung cancers","48 [22–82]","35 [16–61]","12 [6–21]","","","","8 [4–14]","12 [5–20]","4 [2–7]","15 [7–25]","22 [10–38]","7 [3–12]"
"Solomon Islands","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Solomon Islands","Ischaemic heart disease","1293 [1033–1546]","858 [686–1031]","435 [350–519]","","","","216 [172–258]","282 [225–338]","148 [119–176]","405 [324–485]","522 [417–628]","287 [230–342]"
"Solomon Islands","Stroke","726 [543–933]","384 [284–494]","342 [258–438]","","","","121 [91–156]","126 [93–162]","116 [87–149]","232 [173–298]","246 [182–317]","216 [163–277]"
"Solomon Islands","Chronic obstructive pulmonary disease","413 [152–750]","273 [101–496]","140 [52–254]","","","","69 [25–125]","90 [33–163]","47 [18–86]","137 [51–249]","186 [69–338]","88 [33–160]"
"Somalia","Total","522989 [373337–678573]","274749 [196577–355965]","248239 [176761–322608]","","","","3653 [2607–4739]","3852 [2756–4991]","3455 [2460–4490]","3106 [2217–4030]","3341 [2390–4328]","2878 [2049–3740]"
"Somalia","Lower respiratory infections","449301 [303063–606762]","234753 [158346–317024]","214548 [144718–289738]","385090 [259752–520048]","199231 [134386–269053]","185858 [125366–250994]","3138 [2117–4238]","3291 [2220–4445]","2986 [2014–4032]","1940 [1308–2619]","2077 [1401–2804]","1807 [1219–2440]"
"Somalia","Trachea, bronchus, lung cancers","739 [431–1085]","383 [224–563]","355 [208–522]","","","","5 [3–8]","5 [3–8]","5 [3–7]","11 [7–17]","12 [7–18]","11 [6–16]"
"Somalia","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Somalia","Ischaemic heart disease","40452 [34475–46491]","22822 [19499–26308]","17630 [15006–20325]","","","","283 [241–325]","320 [273–369]","245 [209–283]","633 [539–727]","700 [598–807]","565 [481–652]"
"Somalia","Stroke","24308 [20271–28490]","11736 [9749–13748]","12572 [10508–14754]","","","","170 [142–199]","165 [137–193]","175 [146–205]","378 [315–443]","367 [305–430]","388 [324–455]"
"Somalia","Chronic obstructive pulmonary disease","8189 [4531–12529]","5055 [2797–7734]","3134 [1734–4795]","","","","57 [32–88]","71 [39–108]","44 [24–67]","144 [80–221]","185 [102–282]","107 [59–164]"
"South Africa","Total","740199 [598729–893703]","431966 [351067–520675]","308233 [249042–372989]","","","","1321 [1069–1595]","1571 [1277–1893]","1081 [873–1308]","1636 [1323–1975]","2214 [1799–2669]","1213 [980–1468]"
"South Africa","Lower respiratory infections","333445 [205733–474939]","190760 [117697–271707]","142685 [88035–203231]","159530 [98429–227225]","84942 [52408–120986]","74589 [46021–106240]","595 [367–848]","694 [428–988]","500 [309–713]","639 [394–910]","811 [501–1156]","507 [313–722]"
"South Africa","Trachea, bronchus, lung cancers","27789 [15564–41984]","18400 [10306–27800]","9389 [5258–14184]","","","","50 [28–75]","67 [37–101]","33 [18–50]","66 [37–100]","102 [57–155]","40 [22–60]"
"South Africa","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"South Africa","Ischaemic heart disease","180366 [146556–211232]","108883 [88310–128147]","71482 [58700–83891]","","","","322 [262–377]","396 [321–466]","251 [206–294]","437 [355–511]","609 [494–716]","305 [250–358]"
"South Africa","Stroke","103570 [82113–126105]","55898 [43971–68462]","47671 [37829–58361]","","","","185 [147–225]","203 [160–249]","167 [133–205]","253 [201–308]","321 [253–393]","203 [161–248]"
"South Africa","Chronic obstructive pulmonary disease","95029 [51174–148897]","58024 [31246–90915]","37006 [19928–57982]","","","","170 [91–266]","211 [114–331]","130 [70–203]","241 [130–378]","371 [200–581]","159 [86–249]"
"South Sudan","Total","310341 [243803–379777]","162524 [127752–198775]","147816 [116084–181031]","","","","2537 [1993–3105]","2653 [2085–3245]","2422 [1902–2966]","2463 [1935–3014]","2631 [2068–3218]","2301 [1807–2818]"
"South Sudan","Lower respiratory infections","254141 [189430–322957]","132512 [98771–168394]","121629 [90659–154563]","205631 [153272–261311]","106453 [79347–135278]","99178 [73925–126033]","2078 [1549–2641]","2163 [1612–2749]","1993 [1485–2532]","1541 [1149–1958]","1626 [1212–2067]","1459 [1088–1854]"
"South Sudan","Trachea, bronchus, lung cancers","913 [565–1292]","501 [310–710]","411 [255–582]","","","","7 [5–11]","8 [5–12]","7 [4–10]","15 [9–21]","17 [10–24]","13 [8–18]"
"South Sudan","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"South Sudan","Ischaemic heart disease","27410 [23516–31162]","15693 [13499–17942]","11717 [9996–13484]","","","","224 [192–255]","256 [220–293]","192 [164–221]","445 [381–506]","510 [439–583]","381 [325–438]"
"South Sudan","Stroke","19235 [16299–22204]","8955 [7602–10380]","10280 [8665–11916]","","","","157 [133–182]","146 [124–169]","168 [142–195]","311 [264–359]","297 [252–344]","322 [272–374]"
"South Sudan","Chronic obstructive pulmonary disease","8642 [4975–12731]","4863 [2799–7164]","3779 [2176–5568]","","","","71 [41–104]","79 [46–117]","62 [36–91]","152 [87–224]","181 [104–267]","126 [73–186]"
"Spain","Total","201061 [154457–254976]","129339 [99600–163142]","71722 [53200–97263]","","","","434 [333–550]","569 [438–718]","304 [225–412]","208 [160–264]","312 [240–394]","116 [86–158]"
"Spain","Lower respiratory infections","13845 [3780–29424]","7620 [2081–16194]","6225 [1700–13230]","235 [64–500]","124 [34–263]","112 [30–237]","30 [8–63]","34 [9–71]","26 [7–56]","13 [4–27]","17 [5–36]","10 [3–20]"
"Spain","Trachea, bronchus, lung cancers","28240 [12210–50365]","22243 [9617–39669]","5997 [2593–10696]","","","","61 [26–109]","98 [42–175]","25 [11–45]","35 [15–62]","57 [25–102]","15 [7–27]"
"Spain","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Spain","Ischaemic heart disease","85271 [61098–108869]","55710 [42529–68376]","29561 [18444–41688]","","","","184 [132–235]","245 [187–301]","125 [78–177]","92 [66–118]","142 [109–175]","45 [28–64]"
"Spain","Stroke","33891 [19960–65058]","16636 [10823–28321]","17255 [8915–36847]","","","","73 [43–140]","73 [48–125]","73 [38–156]","33 [19–63]","39 [25–66]","28 [14–59]"
"Spain","Chronic obstructive pulmonary disease","39813 [13099–74703]","27130 [8926–50904]","12684 [4173–23799]","","","","86 [28–161]","119 [39–224]","54 [18–101]","36 [12–67]","57 [19–107]","19 [6–35]"
"Sri Lanka","Total","149706 [124817–177262]","95919 [79924–113161]","53787 [44433–64586]","","","","720 [600–852]","959 [799–1131]","498 [412–598]","636 [530–753]","889 [741–1049]","415 [343–499]"
"Sri Lanka","Lower respiratory infections","16733 [7851–28448]","10475 [4915–17807]","6259 [2937–10640]","1914 [898–3254]","1122 [526–1907]","792 [372–1347]","80 [38–137]","105 [49–178]","58 [27–99]","76 [36–129]","102 [48–173]","53 [25–90]"
"Sri Lanka","Trachea, bronchus, lung cancers","2810 [1430–4584]","2015 [1025–3288]","795 [404–1297]","","","","14 [7–22]","20 [10–33]","7 [4–12]","12 [6–19]","18 [9–30]","6 [3–10]"
"Sri Lanka","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Sri Lanka","Ischaemic heart disease","83498 [66962–101136]","55076 [44176–66542]","28422 [22029–35116]","","","","401 [322–486]","550 [441–665]","263 [204–325]","351 [281–425]","504 [404–609]","215 [167–266]"
"Sri Lanka","Stroke","25110 [19149–32677]","14906 [11368–19086]","10204 [7567–14236]","","","","121 [92–157]","149 [114–191]","95 [70–132]","107 [82–139]","139 [106–179]","79 [58–110]"
"Sri Lanka","Chronic obstructive pulmonary disease","21554 [9522–37366]","13447 [5940–23312]","8107 [3581–14054]","","","","104 [46–180]","134 [59–233]","75 [33–130]","91 [40–158]","126 [56–218]","62 [27–108]"
"Sudan","Total","939662 [830521–1060048]","474711 [422972–533989]","464951 [406008–528670]","","","","2374 [2098–2678]","2400 [2139–2700]","2348 [2050–2670]","3118 [2756–3517]","3385 [3016–3807]","2877 [2513–3272]"
"Sudan","Lower respiratory infections","422409 [325265–526528]","189045 [145569–235642]","233364 [179696–290886]","346988 [267189–432516]","149733 [115298–186640]","197255 [151891–245876]","1067 [822–1330]","956 [736–1192]","1178 [907–1469]","789 [608–984]","732 [564–913]","850 [655–1060]"
"Sudan","Trachea, bronchus, lung cancers","2735 [1742–3781]","1833 [1167–2534]","902 [574–1246]","","","","7 [4–10]","9 [6–13]","5 [3–6]","13 [8–18]","18 [11–25]","8 [5–11]"
"Sudan","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Sudan","Ischaemic heart disease","356442 [310112–406307]","210189 [181407–240121]","146254 [126408–166643]","","","","901 [784–1027]","1063 [917–1214]","739 [638–841]","1593 [1386–1816]","1915 [1653–2188]","1291 [1116–1471]"
"Sudan","Stroke","114377 [98098–131159]","50097 [42948–57464]","64281 [54953–73653]","","","","289 [248–331]","253 [217–291]","325 [277–372]","505 [433–579]","469 [402–538]","539 [461–618]"
"Sudan","Chronic obstructive pulmonary disease","43699 [25836–63052]","23548 [13923–33977]","20151 [11914–29075]","","","","110 [65–159]","119 [70–172]","102 [60–147]","217 [129–314]","251 [148–362]","188 [111–271]"
"Suriname","Total","5729 [5008–6488]","3646 [3186–4119]","2083 [1807–2372]","","","","1026 [897–1162]","1301 [1137–1470]","749 [650–853]","1099 [961–1245]","1493 [1305–1687]","752 [652–856]"
"Suriname","Lower respiratory infections","945 [550–1377]","573 [334–835]","372 [217–542]","250 [146–365]","143 [83–208]","107 [63–157]","169 [99–247]","204 [119–298]","134 [78–195]","180 [105–262]","231 [135–337]","135 [79–196]"
"Suriname","Trachea, bronchus, lung cancers","242 [133–369]","173 [96–265]","68 [38–104]","","","","43 [24–66]","62 [34–94]","25 [14–38]","47 [26–71]","73 [40–111]","25 [14–38]"
"Suriname","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Suriname","Ischaemic heart disease","2623 [2163–3086]","1778 [1466–2097]","846 [697–988]","","","","470 [387–553]","634 [523–748]","304 [251–355]","501 [413–589]","719 [593–848]","304 [251–356]"
"Suriname","Stroke","1594 [1261–1955]","934 [738–1145]","660 [525–823]","","","","285 [226–350]","333 [263–408]","238 [189–296]","308 [244–378]","387 [305–474]","238 [189–296]"
"Suriname","Chronic obstructive pulmonary disease","325 [172–515]","189 [100–299]","137 [72–216]","","","","58 [31–92]","67 [36–107]","49 [26–78]","64 [34–102]","84 [44–133]","49 [26–78]"
"Sweden","Total","29293 [19924–40467]","16458 [11616–21835]","12834 [8311–19047]","","","","298 [203–411]","335 [236–444]","261 [169–387]","144 [98–199]","182 [128–241]","108 [70–160]"
"Sweden","Lower respiratory infections","1490 [137–4341]","822 [76–2393]","668 [61–1947]","42 [4–122]","25 [2–73]","17 [2–49]","15 [1–44]","17 [2–49]","14 [1–40]","7 [1–22]","9 [1–27]","6 [1–17]"
"Sweden","Trachea, bronchus, lung cancers","1884 [420–4342]","934 [208–2153]","950 [212–2189]","","","","19 [4–44]","19 [4–44]","19 [4–45]","10 [2–23]","10 [2–23]","10 [2–23]"
"Sweden","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Sweden","Ischaemic heart disease","16179 [10083–23041]","10186 [6559–14078]","5993 [3281–9320]","","","","164 [102–234]","207 [133–286]","122 [67–190]","81 [50–115]","115 [74–159]","48 [26–74]"
"Sweden","Stroke","4895 [2403–11275]","2468 [1322–5057]","2427 [1043–6349]","","","","50 [24–115]","50 [27–103]","49 [21–129]","23 [11–53]","26 [14–54]","19 [8–51]"
"Sweden","Chronic obstructive pulmonary disease","4845 [782–11412]","2049 [331–4828]","2795 [451–6585]","","","","49 [8–116]","42 [7–98]","57 [9–134]","23 [4–54]","21 [3–49]","25 [4–60]"
"Switzerland","Total","34747 [26486–43568]","20380 [16000–25233]","14367 [10618–18820]","","","","414 [315–519]","490 [385–607]","339 [250–444]","207 [158–259]","278 [218–344]","141 [104–185]"
"Switzerland","Lower respiratory infections","2188 [643–4471]","1103 [324–2253]","1086 [319–2218]","43 [13–89]","24 [7–49]","19 [6–40]","26 [8–53]","27 [8–54]","26 [8–52]","12 [4–25]","15 [4–30]","10 [3–20]"
"Switzerland","Trachea, bronchus, lung cancers","4610 [2070–8095]","2892 [1298–5078]","1718 [771–3017]","","","","55 [25–96]","70 [31–122]","41 [18–71]","31 [14–54]","40 [18–71]","22 [10–39]"
"Switzerland","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Switzerland","Ischaemic heart disease","16498 [11531–21417]","10435 [7775–12962]","6063 [3730–8715]","","","","196 [137–255]","251 [187–312]","143 [88–205]","97 [68–126]","145 [108–180]","53 [32–76]"
"Switzerland","Stroke","4918 [2928–9250]","2271 [1471–3891]","2647 [1453–5355]","","","","59 [35–110]","55 [35–94]","62 [34–126]","28 [17–53]","30 [19–52]","26 [14–53]"
"Switzerland","Chronic obstructive pulmonary disease","6532 [2279–12034]","3680 [1284–6779]","2853 [995–5255]","","","","78 [27–143]","88 [31–163]","67 [23–124]","38 [13–70]","48 [17–88]","30 [10–55]"
"Syrian Arab Republic","Total","229750 [206961–254130]","136767 [122916–151647]","92983 [83260–102955]","","","","1247 [1123–1379]","1468 [1319–1627]","1021 [914–1130]","1883 [1696–2083]","2337 [2100–2591]","1467 [1313–1624]"
"Syrian Arab Republic","Lower respiratory infections","32074 [24267–40444]","17351 [13128–21879]","14722 [11139–18564]","18592 [14067–23444]","10311 [7801–13002]","8281 [6265–10442]","174 [132–219]","186 [141–235]","162 [122–204]","169 [128–213]","187 [142–236]","152 [115–192]"
"Syrian Arab Republic","Trachea, bronchus, lung cancers","9991 [6241–14054]","7984 [4987–11231]","2007 [1253–2823]","","","","54 [34–76]","86 [54–121]","22 [14–31]","89 [56–126]","153 [96–215]","33 [21–47]"
"Syrian Arab Republic","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Syrian Arab Republic","Ischaemic heart disease","148747 [128509–169659]","89050 [76901–101693]","59697 [50727–68391]","","","","807 [697–921]","956 [825–1091]","655 [557–751]","1291 [1115–1472]","1598 [1380–1825]","1007 [856–1153]"
"Syrian Arab Republic","Stroke","28257 [24269–32671]","16370 [14007–18898]","11887 [10132–13844]","","","","153 [132–177]","176 [150–203]","130 [111–152]","236 [203–273]","279 [239–322]","195 [166–227]"
"Syrian Arab Republic","Chronic obstructive pulmonary disease","10682 [6186–15629]","6011 [3481–8795]","4671 [2705–6834]","","","","58 [34–85]","65 [37–94]","51 [30–75]","98 [57–143]","120 [69–175]","80 [46–117]"
"Tajikistan","Total","142175 [124215–162357]","78066 [68344–88838]","64109 [55916–73554]","","","","1628 [1422–1859]","1779 [1557–2024]","1475 [1287–1692]","2319 [2026–2648]","2654 [2324–3020]","2013 [1756–2309]"
"Tajikistan","Lower respiratory infections","62095 [46232–79053]","32734 [24371–41673]","29362 [21861–37380]","49136 [36583–62554]","25960 [19328–33049]","23176 [17255–29505]","711 [529–905]","746 [555–950]","676 [503–860]","564 [420–718]","594 [442–757]","536 [399–682]"
"Tajikistan","Trachea, bronchus, lung cancers","2077 [1285–2942]","1273 [788–1803]","804 [497–1138]","","","","24 [15–34]","29 [18–41]","18 [11–26]","38 [24–54]","50 [31–71]","28 [17–39]"
"Tajikistan","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Tajikistan","Ischaemic heart disease","48027 [40439–55996]","28247 [23857–32848]","19780 [16418–23215]","","","","550 [463–641]","644 [544–748]","455 [378–534]","1056 [889–1231]","1276 [1078–1484]","855 [709–1003]"
"Tajikistan","Stroke","20845 [17045–24899]","10716 [8756–12835]","10129 [8260–12128]","","","","239 [195–285]","244 [200–292]","233 [190–279]","459 [375–548]","496 [405–594]","427 [348–511]"
"Tajikistan","Chronic obstructive pulmonary disease","9132 [5245–13475]","5097 [2928–7521]","4035 [2318–5954]","","","","105 [60–154]","116 [67–171]","93 [53–137]","201 [116–297]","238 [137–352]","168 [97–248]"
"Thailand","Total","836607 [711893–976331]","534891 [455533–621806]","301716 [255486–354291]","","","","1215 [1034–1418]","1592 [1356–1850]","856 [725–1005]","934 [795–1090]","1299 [1107–1511]","611 [518–718]"
"Thailand","Lower respiratory infections","203049 [126578–287387]","117631 [73330–166490]","85418 [53248–120897]","13972 [8710–19775]","8073 [5033–11427]","5898 [3677–8348]","295 [184–417]","350 [218–495]","242 [151–343]","245 [153–346]","309 [193–438]","187 [117–265]"
"Thailand","Trachea, bronchus, lung cancers","74779 [42119–112539]","50818 [28623–76479]","23961 [13496–36060]","","","","109 [61–163]","151 [85–228]","68 [38–102]","80 [45–121]","118 [66–178]","48 [27–72]"
"Thailand","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Thailand","Ischaemic heart disease","229736 [191624–265713]","148468 [124679–171220]","81268 [65809–95799]","","","","334 [278–386]","442 [371–510]","230 [187–272]","250 [209–289]","352 [296–406]","158 [128–186]"
"Thailand","Stroke","170357 [137656–204593]","111878 [91023–133793]","58479 [46308–73316]","","","","247 [200–297]","333 [271–398]","166 [131–208]","187 [151–225]","266 [216–318]","115 [91–145]"
"Thailand","Chronic obstructive pulmonary disease","158686 [85921–247909]","106095 [57445–165748]","52591 [28475–82161]","","","","230 [125–360]","316 [171–493]","149 [81–233]","171 [93–268]","254 [138–397]","103 [56–160]"
"Timor-Leste","Total","13859 [9721–18381]","7375 [5322–9578]","6484 [4415–8803]","","","","1092 [766–1449]","1145 [826–1487]","1038 [707–1410]","1347 [945–1787]","1517 [1095–1970]","1182 [805–1605]"
"Timor-Leste","Lower respiratory infections","8225 [4266–12815]","4041 [2096–6296]","4184 [2170–6519]","7316 [3794–11399]","3568 [1851–5559]","3748 [1944–5839]","648 [336–1010]","627 [325–977]","670 [348–1044]","425 [220–662]","423 [220–659]","427 [222–666]"
"Timor-Leste","Trachea, bronchus, lung cancers","491 [262–769]","321 [171–503]","170 [91–266]","","","","39 [21–61]","50 [27–78]","27 [15–43]","75 [40–118]","100 [53–156]","52 [28–81]"
"Timor-Leste","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Timor-Leste","Ischaemic heart disease","2702 [2228–3163]","1564 [1298–1827]","1138 [921–1356]","","","","213 [176–249]","243 [201–284]","182 [147–217]","435 [359–510]","498 [413–582]","370 [300–441]"
"Timor-Leste","Stroke","1497 [1173–1853]","884 [694–1084]","613 [478–768]","","","","118 [92–146]","137 [108–168]","98 [77–123]","247 [193–305]","286 [225–350]","205 [160–257]"
"Timor-Leste","Chronic obstructive pulmonary disease","943 [458–1545]","564 [274–925]","379 [184–621]","","","","74 [36–122]","88 [43–144]","61 [29–99]","165 [80–271]","210 [102–343]","127 [62–209]"
"Togo","Total","153105 [118991–187112]","83779 [65039–102546]","69326 [53952–84622]","","","","2013 [1564–2460]","2210 [1716–2705]","1817 [1414–2218]","2776 [2158–3393]","3121 [2423–3821]","2456 [1911–2997]"
"Togo","Lower respiratory infections","101260 [70386–134659]","55886 [38846–74319]","45374 [31539–60340]","65378 [45444–86942]","36707 [25515–48815]","28671 [19929–38127]","1331 [925–1770]","1474 [1025–1960]","1189 [827–1581]","1281 [890–1703]","1473 [1024–1959]","1103 [767–1467]"
"Togo","Trachea, bronchus, lung cancers","299 [177–435]","208 [123–302]","91 [54–133]","","","","4 [2–6]","5 [3–8]","2 [1–3]","8 [5–11]","11 [7–17]","5 [3–7]"
"Togo","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Togo","Ischaemic heart disease","27497 [23227–31849]","15722 [13315–18160]","11775 [9863–13622]","","","","361 [305–419]","415 [351–479]","309 [259–357]","805 [680–933]","933 [790–1078]","685 [574–793]"
"Togo","Stroke","16746 [14010–19585]","8223 [6840–9629]","8524 [7100–9946]","","","","220 [184–257]","217 [180–254]","223 [186–261]","458 [383–536]","458 [381–536]","456 [380–532]"
"Togo","Chronic obstructive pulmonary disease","7303 [4073–11112]","3740 [2086–5691]","3563 [1987–5421]","","","","96 [54–146]","99 [55–150]","93 [52–142]","224 [125–341]","246 [137–374]","206 [115–314]"
"Tonga","Total","578 [461–717]","382 [307–469]","196 [150–255]","","","","540 [431–669]","711 [572–873]","367 [282–477]","710 [567–881]","1068 [859–1312]","416 [320–541]"
"Tonga","Lower respiratory infections","105 [32–207]","55 [17–108]","50 [16–99]","42 [13–83]","18 [6–36]","24 [7–47]","98 [30–194]","102 [32–202]","94 [29–186]","103 [32–204]","123 [38–243]","88 [27–174]"
"Tonga","Trachea, bronchus, lung cancers","36 [17–62]","27 [12–46]","10 [4–16]","","","","34 [15–58]","50 [23–86]","18 [8–31]","47 [22–81]","78 [36–134]","22 [10–39]"
"Tonga","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Tonga","Ischaemic heart disease","261 [207–314]","196 [155–236]","65 [50–81]","","","","244 [194–293]","365 [288–438]","123 [94–151]","336 [267–404]","559 [442–672]","147 [112–180]"
"Tonga","Stroke","94 [69–128]","49 [35–65]","45 [32–65]","","","","88 [64–119]","91 [66–121]","85 [60–122]","120 [88–163]","144 [104–190]","102 [72–146]"
"Tonga","Chronic obstructive pulmonary disease","82 [30–148]","56 [20–101]","26 [9–47]","","","","76 [28–138]","104 [38–188]","48 [18–88]","103 [38–188]","165 [61–300]","58 [21–105]"
"Trinidad and Tobago","Total","14898 [13127–16878]","9190 [8054–10415]","5708 [4965–6520]","","","","1091 [962–1237]","1366 [1197–1548]","825 [717–942]","935 [824–1059]","1239 [1086–1404]","661 [575–755]"
"Trinidad and Tobago","Lower respiratory infections","1781 [1023–2616]","1052 [605–1546]","729 [419–1071]","464 [267–682]","250 [144–368]","214 [123–314]","130 [75–192]","156 [90–230]","105 [61–155]","130 [75–191]","162 [93–238]","101 [58–148]"
"Trinidad and Tobago","Trachea, bronchus, lung cancers","564 [309–863]","422 [231–646]","142 [78–217]","","","","41 [23–63]","63 [34–96]","20 [11–31]","34 [18–52]","54 [29–82]","16 [9–25]"
"Trinidad and Tobago","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Trinidad and Tobago","Ischaemic heart disease","8615 [7121–10045]","5401 [4453–6306]","3213 [2620–3770]","","","","631 [522–736]","803 [662–937]","464 [379–545]","527 [436–615]","707 [583–825]","362 [296–425]"
"Trinidad and Tobago","Stroke","2971 [2363–3732]","1618 [1296–1965]","1353 [1039–1798]","","","","218 [173–273]","240 [193–292]","196 [150–260]","184 [146–231]","219 [176–266]","152 [117–202]"
"Trinidad and Tobago","Chronic obstructive pulmonary disease","966 [502–1536]","696 [362–1107]","270 [141–430]","","","","71 [37–113]","103 [54–164]","39 [20–62]","60 [31–95]","97 [50–154]","30 [16–48]"
"Tunisia","Total","149661 [132378–167687]","91541 [80998–102178]","58119 [51350–65147]","","","","1312 [1161–1471]","1625 [1438–1814]","1007 [890–1129]","1276 [1129–1430]","1659 [1468–1851]","934 [825–1047]"
"Tunisia","Lower respiratory infections","19933 [14471–25658]","9926 [7206–12777]","10007 [7265–12881]","5506 [3997–7087]","2680 [1946–3450]","2826 [2052–3637]","175 [127–225]","176 [128–227]","173 [126–223]","171 [124–220]","180 [131–232]","165 [120–212]"
"Tunisia","Trachea, bronchus, lung cancers","9802 [5970–14046]","9218 [5614–13210]","584 [355–836]","","","","86 [52–123]","164 [100–234]","10 [6–14]","83 [50–118]","163 [99–233]","9 [6–14]"
"Tunisia","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Tunisia","Ischaemic heart disease","82853 [69298–96254]","50910 [42449–59109]","31943 [26428–37076]","","","","727 [608–844]","904 [754–1049]","554 [458–643]","705 [590–820]","919 [767–1067]","511 [423–593]"
"Tunisia","Stroke","23503 [19137–28435]","13402 [10911–16168]","10101 [8242–12337]","","","","206 [168–249]","238 [194–287]","175 [143–214]","200 [163–243]","246 [200–297]","161 [131–197]"
"Tunisia","Chronic obstructive pulmonary disease","13570 [7700–20194]","8085 [4588–12031]","5485 [3112–8162]","","","","119 [68–177]","144 [81–214]","95 [54–141]","117 [66–173]","151 [86–225]","87 [50–130]"
"Turkey","Total","932564 [826046–1048032]","630712 [551901–712945]","301852 [266647–339549]","","","","1173 [1039–1318]","1612 [1410–1822]","748 [660–841]","1175 [1041–1320]","1755 [1536–1984]","690 [610–776]"
"Turkey","Lower respiratory infections","73888 [56061–93014]","43497 [33002–54756]","30392 [23059–38258]","17035 [12925–21445]","8747 [6636–11011]","8289 [6289–10434]","93 [71–117]","111 [84–140]","75 [57–95]","94 [71–118]","118 [90–149]","74 [56–93]"
"Turkey","Trachea, bronchus, lung cancers","148194 [92758–207992]","128311 [80313–180086]","19883 [12445–27906]","","","","186 [117–262]","328 [205–460]","49 [31–69]","187 [117–262]","351 [220–493]","46 [29–65]"
"Turkey","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Turkey","Ischaemic heart disease","413948 [356044–470832]","277559 [239906–316373]","136389 [112522–159154]","","","","521 [448–592]","709 [613–808]","338 [279–394]","520 [447–591]","763 [660–870]","308 [254–359]"
"Turkey","Stroke","134368 [114903–157000]","72780 [62396–84678]","61589 [52121–73155]","","","","169 [145–197]","186 [159–216]","153 [129–181]","168 [144–197]","201 [173–234]","141 [120–168]"
"Turkey","Chronic obstructive pulmonary disease","162166 [94244–236194]","108566 [63094–158126]","53600 [31150–78068]","","","","204 [119–297]","277 [161–404]","133 [77–193]","206 [120–300]","321 [187–468]","121 [70–176]"
"Turkmenistan","Total","91616 [77745–106876]","55173 [46919–64347]","36444 [30741–42766]","","","","1618 [1373–1887]","1979 [1683–2308]","1268 [1069–1488]","2072 [1758–2417]","2692 [2290–3140]","1554 [1311–1823]"
